workerid,strong_adjective,not_paid_attention,condition_prosody,responsequestion,exchange,question,pre_check_response,condition_knowledge,weak_adjective,context,time,num_plays,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.hit_information,Answer.time_in_minutes
1,hysterical,False,RFR,Does Julie mean that his patient was hysterical?,Stan: Was his patient  hysterical?,Did Julie&quotechars patient get in a car accident?,no,ignorant,anxious,"Mike is a doctor and runs into Julie on his way home. He briefly tells Julie about one of his patients that day, who was in a severe car accident. Several days later, Julie goes out to eat with her boyfriend Stan and Julie tells him about what she recalls her brief encounter with Mike.",16323,1,0.24,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HMIGG0U4L5W57ZXTWWWEHW00BNY8X,1,Submitted,Tue Dec 05 03:26:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:46:03 PST 2017,,,,,,undefined,undefined,14.787533333333334
1,famous,False,neutral,Does Julie mean that his boss is famous?,Stan: Is his boss famous?,Does Julie work at a law firm?,no,ignorant,prominent,"Mike has a new internship at a law firm, one of the best in the city, and tells Julie about it over Facebook. He doesn&quotechart really mention many details, besides that he was quite anxious on his first day. Later on, Julie hangs out with her boyfriend Stan and tells Stan about her brief chat with Mike.",30052,1,0.78,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HMIGG0U4L5W57ZXTWWWEHW00BNY8X,1,Submitted,Tue Dec 05 03:26:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:46:03 PST 2017,,,,,,undefined,undefined,14.787533333333334
1,decrepit,False,filler,Does Julie mean that her house is shabby?,Mike: Is your house shabby?,Did Julie go on a trip?,yes,know,shabby,"Several months after her dad passed away, Julie becomes owner of her dad&quotechars lake house. She hadn&quotechart seen it in several years and goes on a trip to check it out. Upon getting back, she hangs out with her friend Mike and tells him about the state of her newly acquired property.",18980,1,0.98,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HMIGG0U4L5W57ZXTWWWEHW00BNY8X,1,Submitted,Tue Dec 05 03:26:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:46:03 PST 2017,,,,,,undefined,undefined,14.787533333333334
1,terrifying,False,RFR,Does Julie mean that her opponent was terrifying?,Mike: Was your opponent terrifying?,Does Julie like kickboxing?,yes,know,intimidating,"Julie is an amateur kickboxer and had just got back from a regional tournement. She did well, but lost in the semifinals. It was a touch match, but it reaffirmed her passion for kickboxing and she was proud of herself for making for making it so far in the competition. Later in the week, Julie sees her friend Mike and tells him about her last fight.",17937,1,0.62,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HMIGG0U4L5W57ZXTWWWEHW00BNY8X,1,Submitted,Tue Dec 05 03:26:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:46:03 PST 2017,,,,,,undefined,undefined,14.787533333333334
1,beautiful,False,filler,Does Julie mean that her sister is attractive?,Mike: Is your sister attractive?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",38859,1,0.99,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HMIGG0U4L5W57ZXTWWWEHW00BNY8X,1,Submitted,Tue Dec 05 03:26:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:46:03 PST 2017,,,,,,undefined,undefined,14.787533333333334
2,exhausting,False,neutral,Does Julie mean that her hike was exhausting?,Mike: Was your hike exhausting?,Did Julie go on a hike in the Alps?,yes,know,strenuous,"Julie is having dinner with Mike. Mike asks Julie what she did during her vacation in Europe. She tells him that she and her boyfriend Stan went on a hike in the Swiss Alps, where several of the passes are quite steep.",43176,2,0.57,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,starving,False,filler,Does Julie mean that her dog was hungry?,Mike: Was your dog hungry?,Did Julie feed a dog?,yes,know,hungry,"Stan forgets to feed his dog in the morning before work, so he asks his girlfriend Julie to do it during her lunch break. On her way back to work and annoyed that she couldn&quotechart eat lunch with her colleagues, she sees her friend Mike and tells him about feeding the dog.",32800,1,1,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,expensive,False,control,Does Julie mean that her cellphone plan cheap?,Mike: Was your cellphone plan cheap?,Did Julie sign up for a new cellphone plan?,yes,know,cheap,"Julie had just lost her phone and in order to be able to afford a replacement, she needed to sign up for a new cellphone plan. Her friend Mike is looking for a new cellphone plan and asks her some questions about her cell phone plan.",29589,1,0,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,hilarious,False,RFR,Does Julie mean that his blog post was hilarious?,Is his blog post  hilarious?,Does Julie read and write for a comedy blog?,no,ignorant,funny,"Mike decides to start a blog about his life trying to make it as a comedian in the city. Julie, who has not yet read the blog, runs into Mike at a coffee house. Waiting in line, Mike, who is very talkative, goes on a rant about his blog. Julie doesn&quotechart like stand up so much, so she kind of tunes him out. When Julie gets home, she tells Stan what she remembers about her encounter with Mike.",29967,1,0.2,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,hot,False,filler,Does Julie mean that his date was good-looking?,Stan: Was his date good-looking?,Did Julie recently go on a date?,no,ignorant,good-looking,"Mike and Julie meet for lunch. Mike, who recently got out of a long term relationship, lost a lot of weight and changed his look. At work, he briefly flashes a picture of his most recent date to everyone, but Julie was busy and didn&quotechart get such a good look. At home, Stan asks Julie about Mike&quotechars active life as a bachlor.",33598,1,0.75,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,impeccible,False,neutral,Does Julie mean that his speech was impeccible?,Stan: Was his speech impeccible?,Did Julie give a speech?,no,ignorant,polished,"As president of the student body, Mike gives a speech to all of the current graduates. Unfortunately, Julie couldn&quotechart attend, but ran into someone in the audience at a busy work confernce. She told Julie that she liked Mike&quotechars speech, but didn&quotechart go into much detail. The next day at breakfast, Stan asks Julie about Mike&quotechars speech.",31040,2,0.24,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,terrifying,False,RFR,Does Julie mean that her opponent was terrifying?,Mike: Was your opponent terrifying?,Does Julie like kickboxing?,yes,know,intimidating,"Julie is an amateur kickboxer and had just got back from a regional tournement. She did well, but lost in the semifinals. It was a touch match, but it reaffirmed her passion for kickboxing and she was proud of herself for making for making it so far in the competition. Later in the week, Julie sees her friend Mike and tells him about her last fight.",17990,1,0.11,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,famous,False,RFR,Does Julie mean that her boss is famous?,Mike: Is your boss famous?,Does Julie work at a law firm?,yes,know,prominent,"Julie has a new internship at a law firm, one of the best in the city. Because there was a lot competition to get the position, she was quite anxious about her first day. After work, she meets up with Mike and tells him about her first day, specifically about the people she works with.",14583,1,0.15,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,decrepit,False,RFR,Does Julie mean that his house is decrepit?,Stan: Is his house decrepit?,Did Julie go on a trip?,no,ignorant,shabby,"Several months after his uncle passed away, Mike goes to see his uncle&quotechars old house, which Mike just inherted, in the next state over and helps prepare it to be sold. On his way back, he sees his friend Julie at the grocery store and briefly tells her about it. Upon getting home, Julie tells her boyfriend Stan what she gathered about Mike&quotechars newly acquired house.",26256,1,0.23,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,disgusting,False,neutral,Does Julie mean that her bathroom was disgusting?,Mike: Was your bathroom disgusting?,Did Julie have a mold problem in her old apartment?,yes,know,unpleasant,"Julie, remembering her second year in college, tells Mike about her first apartment after leaving the dorms. It was very basic and had a mold problem in the kitchen and the bathroom. She goes out with Mike and a couple of mutual friends and reminise about their Spartan living conditions in college.",25174,1,0.41,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,filthy,False,neutral,Does Julie mean that her carpet was filthy?,Mike: Was your carpet filthy?,Did Julie notice that her house was not clean?,yes,know,dirty,"Julie had to go out of town on an extended business trip. She gave her brother a key to her house to water the plants and feed her cats. Upon coming back, she noticed that her brother might have had a party in his house while she was away. Upon getting home, Julie got a call from Mike asking her out to drinks that night. After everything that had happened, she thought that she could use a drink and said yes. At the bar, Julie told her Mike about what had happened.",35487,1,0.56,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,hysterical,False,RFR,Does Julie mean that his patient was hysterical?,Stan: Was his patient  hysterical?,Did Julie&quotechars patient get in a car accident?,no,ignorant,anxious,"Mike is a doctor and runs into Julie on his way home. He briefly tells Julie about one of his patients that day, who was in a severe car accident. Several days later, Julie goes out to eat with her boyfriend Stan and Julie tells him about what she recalls her brief encounter with Mike.",19655,1,0.08,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,life-threatening,False,filler,Does Julie mean that her illness was serious?,Mike: Was your illness serious?,Did Julie recieve a diagnosis from the doctors?,yes,know,serious,"Julie had started having headaches and felt weak. She found herself stuck in bed. Concerned for health, her roomate took her to the emergency room. It took the doctors several weeks to diagnose her with mono and provide a treatment for her. After she feels better, she meets up with her friend Mike and tells him what happened.",22455,1,1,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,articulate,False,filler,Does Julie mean that his interview was understandable?,Stan: Was his interview understandable?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a speech explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",20671,1,1,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
2,hideous,False,neutral,Does Julie mean that his bridesmaid dress hideous?,Stan: Was his bridesmaid dress hideous?,Did Julie choose the bridesmaid dress?,no,ignorant,ugly,"Mike&quotechars friend Sophie is getting married and as a joke, he bought a bridesmaid dress and surprised her at the wedding rehearsal dressed in drag. A friend of Julie&quotechars was at the rehearsal and told her about Mike&quotechars prank, but really only mentioned that he was in drag. The next day, Julie gets lunch with her boyfriend Stan and tells him about the prank.",45783,1,1,English,2,Male,40,Thanks for the task! It was interesting to observe the degree to which the speaker&quotechars tone could influence the meaning of the sentence.,Yes,3,Windows,768,1366,Firefox,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3BDCF01OGXTRKEJGNL50JMI6KBMLY6,2,Submitted,Tue Dec 05 03:28:25 PST 2017,Mon Dec 04 10:31:12 PST 2017,Mon Dec 04 10:48:25 PST 2017,,,,,,undefined,undefined,10.0692
